"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","219.6","-213.5","98.5","-94.7","-2.5","7.5"
"Actual(MU)","210.4","-220.1","93.7","-84.9","-1.7","-2.6"
"O/D/U/D(MU)","-9.2","-6.7","-4.8","9.8","0.8","-10.1"
