"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4794","0","98.5","50.0","0.5","212"
"","Haryana","5943","0","112.2","55.7","-2.1","194"
"","Rajasthan","9463","0","197.3","62.3","1.7","333"
"","Delhi","3091","0","60.1","41.7","-3.1","230"
"","UP","9306","2570","219.0","83.4","0.9","326"
"","Uttarakhand","1623","75","30.0","19.8","1.2","178"
"","HP","1305","0","23.7","16.0","1.1","149"
"","J&K","1974","0","36.5","26.1","2.1","204"
"","Chandigarh","185","0","3.3","3.2","0.2","31"
"WR","Chhattisgarh","3000","18","63.4","11.3","-0.4","242"
"","Gujarat","11985","29","267.9","41.7","1.7","426"
"","MP","8851","0","189.1","110.0","-2.3","214"
"","Maharashtra","18765","654","389.0","123.1","-8.0","570"
"","Goa","406","0","7.8","7.6","-0.3","57"
"","DD","270","0","5.9","6.1","-0.2","3"
"","DNH","598","0","15.8","14.4","1.4","22"
"","Essar steel","362","0","6.6","6.6","0.0","31"
"SR","Andhra Pradesh","5339","300","122.8","26.6","2.9","333"
"","Telangana","5881","400","127.6","65.6","3.2","435"
"","Karnataka","6831","300","140.3","19.9","1.5","256"
"","Kerala","3021","300","59.6","28.6","1.3","225"
"","Tamil Nadu","10392","0","229.6","61.7","1.3","311"
"","Pondy","275","0","5.4","5.5","-0.1","24"
"ER","Bihar","2739","300","50.5","50.9","-2.3","250"
"","DVC","2434","0","55.3","-15.2","1.0","300"
"","Jharkhand","1045","0","21.8","10.8","-0.5","50"
"","Odisha","3569","100","69.6","18.3","1.4","280"
"","West Bengal","6759","0","124.1","22.0","2.1","400"
"","Sikkim","84","0","1.5","1.2","0.3","25"
"NER","Arunachal Pradesh","97","1","1.6","1.4","0.3","45"
"","Assam","1172","144","22.1","12.9","3.3","231"
"","Manipur","130","1","2.3","2.7","-0.3","21"
"","Meghalaya","268","1","4.5","3.4","-0.4","32"
"","Mizoram","69","1","1.2","1.0","0.3","24"
"","Nagaland","114","1","2.0","1.3","0.2","34"
"","Tripura","205","1","2.4","0.6","-0.4","59"
