"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","151.5","-177.1","101.5","-78.6","3.2","0.5"
"Actual(MU)","143.9","-181.5","99.0","-68.9","3.9","-3.7"
"O/D/U/D(MU)","-7.6","-4.5","-2.5","9.7","0.7","-4.2"
