"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4908","0","89.2","38.7","0.7","168"
"","Haryana","6303","0","114.0","39.8","1.7","435"
"","Rajasthan","9999","0","198.5","65.5","3.2","559"
"","Delhi","3860","0","67.3","48.8","-0.7","226"
"","UP","9848","3075","221.1","88.3","1.6","354"
"","Uttarakhand","1873","75","34.7","24.9","2.7","329"
"","HP","1388","0","26.1","22.3","0.1","133"
"","J&K","1915","338","42.3","36.8","1.1","196"
"","Chandigarh","242","0","4.2","3.9","0.3","34"
"WR","Chhattisgarh","3119","176","71.2","23.5","1.0","233"
"","Gujarat","11556","0","248.7","32.3","-3.6","527"
"","MP","8085","0","151.1","80.8","-1.8","684"
"","Maharashtra","17774","91","367.0","110.6","10.6","1024"
"","Goa","401","0","7.9","7.2","0.1","115"
"","DD","270","0","6.0","6.0","0.0","47"
"","DNH","664","0","15.4","15.3","0.1","34"
"","Essar steel","313","0","6.5","6.4","0.1","83"
"SR","Andhra Pradesh","6300","0","140.0","23.2","1.1","314"
"","Telangana","6417","0","130.5","76.5","2.9","319"
"","Karnataka","9121","300","186.3","31.6","2.9","450"
"","Kerala","3360","15","60.3","43.8","2.2","314"
"","Tamil Nadu","12489","717","260.7","107.8","2.0","390"
"","Pondy","317","0","5.4","5.7","-0.3","37"
"ER","Bihar","2604","0","50.5","54.6","-6.5","0"
"","DVC","2351","0","54.7","-14.9","0.0","180"
"","Jharkhand","983","0","21.6","10.8","-1.2","30"
"","Odisha","3399","0","63.7","17.0","0.2","200"
"","West Bengal","6123","0","112.1","18.1","1.9","190"
"","Sikkim","117","0","1.7","1.5","0.3","25"
"NER","Arunachal Pradesh","106","6","1.8","1.4","0.4","36"
"","Assam","1186","92","21.0","13.8","1.6","131"
"","Manipur","128","7","2.1","2.3","-0.2","47"
"","Meghalaya","333","0","5.1","5.1","-1.1","30"
"","Mizoram","83","3","1.2","1.0","0.2","26"
"","Nagaland","114","5","2.3","1.4","0.9","45"
"","Tripura","179","24","2.7","0.6","0.0","45"
