"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","3.08","17.45","20.53","67.75","11.71"
"SR GRID","0.00","0.00","3.08","17.45","20.53","67.75","11.71"
