"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4285","0","80.6","34.7","0.3","160"
"","Haryana","6114","0","104.1","48.1","-0.7","290"
"","Rajasthan","10142","0","203.2","65.4","3.3","439"
"","Delhi","3738","0","63.8","46.8","-1.7","168"
"","UP","9656","2735","218.6","90.8","0.0","251"
"","Uttarakhand","1707","40","32.5","24.6","0.8","164"
"","HP","1292","0","24.4","20.8","-0.5","100"
"","J&K","1891","334","34.2","33.6","-3.3","156"
"","Chandigarh","203","0","3.2","3.6","0.3","11"
"WR","Chhattisgarh","3161","96","72.5","22.8","1.1","264"
"","Gujarat","12064","0","256.8","60.1","-3.9","418"
"","MP","8664","0","167.2","86.7","0.7","486"
"","Maharashtra","18865","873","367.6","109.3","9.5","608"
"","Goa","406","0","8.2","7.5","0.1","77"
"","DD","250","0","5.3","5.3","0.0","21"
"","DNH","656","0","15.1","15.3","-0.4","12"
"","Essar steel","290","0","6.6","7.1","-0.4","120"
"SR","Andhra Pradesh","6275","0","138.2","23.8","0.7","496"
"","Telangana","6378","135","133.4","74.6","3.9","389"
"","Karnataka","9227","400","188.4","31.1","2.7","339"
"","Kerala","3246","29","61.6","45.2","1.9","278"
"","Tamil Nadu","12484","200","262.4","90.5","0.9","624"
"","Pondy","319","0","6.1","6.1","0.0","29"
"ER","Bihar","2794","50","53.7","53.3","-5.0","205"
"","DVC","2475","0","54.7","-10.5","1.4","425"
"","Jharkhand","1024","0","22.1","10.6","-1.4","85"
"","Odisha","3273","0","58.7","19.1","1.2","395"
"","West Bengal","6462","34","112.0","16.4","-0.2","405"
"","Sikkim","102","0","1.7","1.2","0.5","30"
"NER","Arunachal Pradesh","110","7","1.8","1.3","0.5","39"
"","Assam","1170","112","20.5","13.7","1.6","137"
"","Manipur","130","7","2.3","2.2","0.1","37"
"","Meghalaya","341","0","5.3","5.3","-1.0","54"
"","Mizoram","86","2","1.2","1.0","0.2","32"
"","Nagaland","120","4","2.2","1.5","0.5","34"
"","Tripura","183","19","2.8","0.5","0.2","41"
