"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","251.5","-250.8","-12.8","18.4","-6.4","-0.1"
"Actual(MU)","237.5","-244.3","-10.5","18.7","-4.5","-3.2"
"O/D/U/D(MU)","-13.9","6.5","2.2","0.2","1.9","-3.1"
