"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5151","0","103.3","44.1","-0.3","160","0.0"
"","Haryana","6461","0","123.2","58.2","0.1","176","0.0"
"","Rajasthan","10753","445","209.6","72.9","4.0","397","2.4"
"","Delhi","3810","0","61.9","48.2","0.3","243","0.0"
"","UP","14417","260","282.1","89.9","0.0","658","2.6"
"","Uttarakhand","1944","0","34.7","20.6","1.8","345","0.0"
"","HP","1537","0","27.4","21.4","0.9","200","0.0"
"","J&K","2191","548","44.0","38.5","-1.6","103","10.4"
"","Chandigarh","192","0","3.1","3.4","-0.3","13","0.0"
"WR","Chhattisgarh","3328","0","72.9","2.8","0.1","94","0.0"
"","Gujarat","14744","0","306.3","76.1","0.3","455","0.0"
"","MP","9295","0","230.3","146.1","-2.4","312","0.0"
"","Maharashtra","19817","0","402.6","130.1","-0.7","335","0.0"
"","Goa","429","0","9.4","7.2","1.7","22","0.0"
"","DD","322","0","7.0","6.3","0.7","87","0.0"
"","DNH","748","0","17.2","16.2","1.0","89","0.0"
"","Essar steel","467","0","9.5","8.7","0.8","225","0.0"
"SR","Andhra Pradesh","8143","0","160.5","56.6","1.7","377","0.2"
"","Telangana","8149","0","160.9","74.4","-1.3","394","0.2"
"","Karnataka","9555","0","196.3","80.6","4.3","456","0.3"
"","Kerala","3169","0","58.9","48.6","0.9","275","0.1"
"","Tamil Nadu","13623","0","272.9","138.5","7.9","440","0.4"
"","Pondy","318","0","6.0","6.8","-0.8","19","0.0"
"ER","Bihar","3893","0","67.5","63.4","1.0","385","0.0"
"","DVC","2766","0","66.2","-37.8","-1.1","302","0.0"
"","Jharkhand","1056","156","23.8","12.6","0.8","185","0.5"
"","Odisha","3974","0","73.0","34.1","2.4","402","0.0"
"","West Bengal","5331","0","91.4","9.1","1.8","435","0.0"
"","Sikkim","101","0","1.6","1.5","0.1","20","0.0"
"NER","Arunachal Pradesh","104","0","2.3","2.0","0.3","51","0.0"
"","Assam","1398","4","22.4","18.1","0.8","104","0.2"
"","Manipur","185","0","2.7","2.9","-0.2","4","0.0"
"","Meghalaya","311","0","6.2","4.1","-0.2","30","0.0"
"","Mizoram","83","1","1.7","1.2","-0.2","4","0.0"
"","Nagaland","108","2","2.0","2.0","-0.2","37","0.0"
"","Tripura","213","2","3.8","2.0","0.0","61","0.0"
