"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","36447","42246","36126","16825","2216","133860"
"Peak Shortage (MW)","1060","286","400","359","135","2240"
"Energy Met (MU)","822","1013","874","354","37","3100"
"Hydro Gen(MU)","116","30","59","22","6","232"
"Wind Gen(MU)","1","24","15","----------","----------","39"
