"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","121.7","-117.7","45.4","-56.2","7.5","0.8"
"Actual(MU)","132.2","-125.3","47.4","-59.6","5.9","0.6"
"O/D/U/D(MU)","10.5","-7.7","2.0","-3.4","-1.6","-0.2"
