"","NR","WR","SR","ER","NER","All India"
"Coal","416","1254","563","468","11","2712"
"Lignite","22","15","48","0","0","86"
"Hydro","136","35","100","30","4","306"
"Nuclear","23","37","45","0","0","104"
"Gas, Naptha & Diesel","31","70","18","0","21","139"
"RES (Wind, Solar, Biomass & Others)","78","72","139","1","0","291"
"Total","705","1484","913","499","37","3638"
