"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5981","0","135.1","69.1","0.8","236"
"","Haryana","6708","0","129.1","81.9","-0.1","198"
"","Rajasthan","7907","0","175.6","60.4","2.8","258"
"","Delhi","4091","0","79.4","62.2","-1.3","179"
"","UP","14729","0","303.3","120.2","-2.3","245"
"","Uttarakhand","1552","0","33.5","17.4","0.4","259"
"","HP","1073","0","21.2","11.0","0.4","153"
"","J&K","1874","468","34.0","27.8","-5.2","113"
"","Chandigarh","182","0","3.7","4.2","-0.5","3"
"WR","Chhattisgarh","2805","0","67.1","11.7","-1.1","219"
"","Gujarat","11071","0","248.7","68.0","-1.9","661"
"","MP","6714","0","146.7","64.0","-1.5","244"
"","Maharashtra","15109","0","336.7","105.6","0.2","423"
"","Goa","418","0","9.0","8.8","-0.4","32"
"","DD","260","0","4.3","4.0","0.2","23"
"","DNH","728","0","14.4","14.8","-0.4","30"
"","Essar steel","387","0","7.0","6.6","0.4","232"
"SR","Andhra Pradesh","6353","0","145.4","9.4","2.8","404"
"","Telangana","5935","0","125.7","60.7","0.6","598"
"","Karnataka","8325","0","177.3","77.3","3.6","771"
"","Kerala","3308","0","62.5","51.8","2.6","259"
"","Tamil Nadu","12472","0","287.1","102.1","-0.8","763"
"","Pondy","317","0","6.4","7.1","-0.7","19"
"ER","Bihar","3234","0","65.4","67.6","-7.1","189"
"","DVC","2337","0","53.5","-23.2","-2.0","205"
"","Jharkhand","928","0","19.9","15.0","-0.5","98"
"","Odisha","3779","0","74.2","20.2","0.3","325"
"","West Bengal","6623","0","116.9","22.9","0.0","265"
"","Sikkim","53","0","0.8","1.3","-0.5","20"
"NER","Arunachal Pradesh","105","4","1.9","2.4","-0.5","35"
"","Assam","1290","57","21.0","15.2","-0.4","240"
"","Manipur","110","4","1.9","2.3","-0.4","42"
"","Meghalaya","250","7","4.4","2.1","-0.7","56"
"","Mizoram","70","1","1.3","1.3","-0.1","10"
"","Nagaland","100","4","1.8","2.0","-0.3","36"
"","Tripura","224","0","3.5","4.3","-0.7","25"
