"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7727","0","173.5","106.1","0.5","201","0.0"
"","Haryana","7565","0","163.8","117.2","0.0","0","0.0"
"","Rajasthan","10155","0","225.9","63.2","2.7","336","0.0"
"","Delhi","5912","0","120.2","99.5","1.0","243","0.0"
"","UP","16942","390","372.2","170.8","4.3","870","5.7"
"","Uttarakhand","1951","0","42.0","18.7","1.0","182","0.0"
"","HP","1253","0","26.1","2.5","2.9","231","0.0"
"","J&K","1823","456","40.6","15.1","2.3","271","9.5"
"","Chandigarh","333","0","6.2","6.5","-0.3","15","0.0"
"WR","Chhattisgarh","3571","0","83.1","16.6","0.0","218","0.0"
"","Gujarat","15253","0","337.1","95.7","-0.2","344","0.0"
"","MP","8235","0","182.0","90.2","-1.7","304","0.0"
"","Maharashtra","21408","0","470.0","141.3","-0.3","843","0.0"
"","Goa","428","0","8.7","8.9","-0.5","-3","0.0"
"","DD","317","0","7.0","6.7","0.3","45","0.0"
"","DNH","737","0","16.7","17.1","-0.4","-14","0.0"
"","Essar steel","478","0","9.1","9.0","0.2","157","0.0"
"SR","Andhra Pradesh","7723","0","161.6","51.4","3.1","887","0.0"
"","Telangana","6713","0","141.6","55.1","-2.2","376","0.0"
"","Karnataka","8024","0","161.2","63.6","2.8","673","0.0"
"","Kerala","3798","0","73.2","54.3","1.4","580","0.0"
"","Tamil Nadu","14599","0","312.2","111.0","0.9","737","0.0"
"","Pondy","349","0","7.4","7.8","-0.4","22","0.0"
"ER","Bihar","3924","0","72.2","71.0","-1.0","305","0.3"
"","DVC","2723","0","66.3","-29.5","2.7","289","0.0"
"","Jharkhand","1129","0","24.3","19.3","-0.7","185","0.0"
"","Odisha","4257","0","84.2","25.0","-0.4","325","0.0"
"","West Bengal","8178","0","147.3","41.4","-0.9","356","0.0"
"","Sikkim","73","0","1.0","1.7","-0.7","20","0.0"
"NER","Arunachal Pradesh","94","6","1.9","1.6","0.3","24","0.0"
"","Assam","1365","161","24.7","18.6","2.7","156","1.3"
"","Manipur","154","2","2.2","2.0","0.1","16","0.0"
"","Meghalaya","252","0","4.0","3.2","-0.4","54","0.0"
"","Mizoram","79","2","1.3","1.2","0.0","11","0.0"
"","Nagaland","106","2","2.1","1.9","0.1","13","0.0"
"","Tripura","239","5","3.8","2.8","-0.4","52","0.2"
