"","NR","WR","SR","ER","NER","Total"
"Thermal (Coal & Lignite)","568","1178","690","453","6","2895"
"Hydro","94","15","68","33","8","218"
"Nuclear","28","26","47","0","0","100"
"Gas, Naptha & Diesel","26","49","23","0","21","118"
"RES (Wind, Solar, Biomass & Others)","39","72","140","1","0","253"
"Total","755","1340","968","488","34","3584"
