"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","3991","0","84.0","59.3","1.6","292"
"","Haryana","5927","0","106.0","74.4","-0.8","235"
"","Rajasthan","8892","0","192.4","59.7","0.9","296"
"","Delhi","3246","0","62.8","52.2","0.3","195"
"","UP","12144","660","250.1","115.3","-0.4","416"
"","Uttarakhand","1660","0","31.7","21.8","1.1","228"
"","HP","1400","0","25.2","15.7","1.3","127"
"","J&K","1959","490","40.7","31.2","-1.8","114"
"","Chandigarh","177","0","3.3","3.4","0.3","19"
"WR","Chhattisgarh","3656","96","85.8","31.3","1.6","94"
"","Gujarat","13781","29","301.0","78.5","-0.3","304"
"","MP","7893","0","174.3","104.8","-0.8","235"
"","Maharashtra","19678","0","417.4","129.9","-5.8","657"
"","Goa","459","0","9.3","7.8","1.0","58"
"","DD","311","0","6.8","6.5","0.3","54"
"","DNH","725","0","16.6","16.7","0.0","55"
"","Essar steel","551","0","11.9","11.3","0.7","193"
"SR","Andhra Pradesh","7269","0","158.8","21.3","1.2","612"
"","Telangana","6585","0","148.0","80.4","0.8","519"
"","Karnataka","9284","400","206.0","67.4","2.3","564"
"","Kerala","3819","125","76.0","52.0","2.9","234"
"","Tamil Nadu","14280","0","312.4","145.5","0.7","714"
"","Pondy","338","0","7.0","7.3","-0.3","29"
"ER","Bihar","3260","50","60.9","62.9","-2.5","432"
"","DVC","2948","0","61.9","-31.3","1.0","200"
"","Jharkhand","1058","0","22.0","10.3","1.5","100"
"","Odisha","4075","0","79.1","22.6","1.9","300"
"","West Bengal","7435","59","140.5","33.8","2.4","250"
"","Sikkim","106","0","1.3","1.1","0.2","25"
"NER","Arunachal Pradesh","107","1","2.0","1.5","0.5","55"
"","Assam","1310","45","19.2","13.5","1.2","243"
"","Manipur","146","2","2.2","2.0","0.2","36"
"","Meghalaya","268","0","4.6","3.0","0.5","128"
"","Mizoram","75","1","1.3","1.0","0.3","30"
"","Nagaland","108","2","1.7","1.5","0.2","63"
"","Tripura","188","2","4.2","2.8","-0.4","67"
