"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.09","1.23","10.21","11.53","68.69","19.78"
"SR GRID","0.00","0.09","1.23","10.21","11.53","68.69","19.78"
