"Share of RES in total generation (%)","6.32","7.57","16.96","0.41","0.05","8.46"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","46.32","19.18","45.48","30.21","42.32","33.93"
