"","NR","WR","SR","ER","NER"
"Schedule(MU)","127.2","-95.7","34.3","-65.0","0.9"
"Actual(MU)","137.2","-106.0","36.5","-63.6","-0.8"
"O/D/U/D(MU)","10.0","-10.3","2.2","1.4","-1.7"
