"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","31088","39238","32245","16333","1882","120786"
"Peak Shortage (MW)","1697","398","2235","331","270","4931"
"Energy Met (MU)","663","934","787","339","32","2755"
"Hydro Gen(MU)","130","53","73","33","3","292"
"Wind Gen(MU)","2","18","23","----------","----------","43"
