"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.50","7.05","18.22","25.78","49.86","24.36"
"SR GRID","0.00","0.50","7.05","18.22","25.78","49.86","B. Frequency Profile (%)24.36"
