"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5332","0","101.6","56.6","-0.5","118"
"","Haryana","6057","0","122.0","76.4","1.1","215"
"","Rajasthan","10163","0","217.8","77.0","2.7","279"
"","Delhi","3197","0","53.0","43.8","-4.7","1099"
"","UP","10822","1535","240.2","100.9","1.9","283"
"","Uttarakhand","1800","0","34.1","22.3","1.5","213"
"","HP","1416","0","25.2","21.8","0.0","82"
"","J&K","2019","505","42.0","34.8","-0.9","109"
"","Chandigarh","192","0","3.5","3.5","0.0","25"
"WR","Chhattisgarh","3306","296","84.6","33.5","0.8","329"
"","Gujarat","12689","0","285.1","65.9","2.9","524"
"","MP","9648","0","195.3","108.9","-1.8","230"
"","Maharashtra","19335","5","411.0","108.4","-3.7","533"
"","Goa","438","0","9.0","7.9","0.5","47"
"","DD","304","0","6.8","6.5","0.3","95"
"","DNH","714","0","16.7","16.3","0.3","109"
"","Essar steel","454","0","9.4","8.6","0.9","181"
"SR","Andhra Pradesh","6895","0","154.6","25.2","3.1","446"
"","Telangana","6375","0","143.8","91.1","1.9","311"
"","Karnataka","9035","0","204.1","58.5","3.0","527"
"","Kerala","3601","0","71.0","51.8","2.0","271"
"","Tamil Nadu","14533","0","301.6","152.3","-1.4","341"
"","Pondy","310","0","6.5","6.5","0.0","28"
"ER","Bihar","3285","0","61.8","61.2","-1.7","200"
"","DVC","2615","0","56.7","-20.7","-0.7","120"
"","Jharkhand","826","0","20.4","12.8","1.0","60"
"","Odisha","3709","0","77.7","23.5","3.3","250"
"","West Bengal","5869","0","125.6","29.7","3.4","280"
"","Sikkim","100","0","1.8","1.3","0.5","20"
"NER","Arunachal Pradesh","111","1","2.0","1.8","0.2","22"
"","Assam","1201","143","21.4","14.4","2.1","192"
"","Manipur","130","0","2.2","2.1","0.1","40"
"","Meghalaya","320","0","5.3","4.6","-0.4","46"
"","Mizoram","83","1","1.1","1.0","0.1","36"
"","Nagaland","97","1","1.9","1.6","0.2","23"
"","Tripura","197","0","2.7","0.1","0.8","119"
