"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","127.0","-164.2","99.6","-60.1","-2.1","0.1"
"Actual(MU)","122.4","-165.6","104.2","-59.1","-3.2","-1.3"
"O/D/U/D(MU)","-4.6","-1.4","4.6","1.0","-1.1","-1.5"
