"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","13008","0","282.1","143.9","-1.1","292","0.0"
"","Haryana","10675","0","223.9","159.5","-0.4","225","0.0"
"","Rajasthan","10985","0","237.5","70.0","0.3","595","0.0"
"","Delhi","7254","0","147.1","123.0","0.5","364","0.0"
"","UP","20589","0","441.3","208.6","-0.3","430","0.0"
"","Uttarakhand","2111","0","45.4","17.1","0.6","154","0.4"
"","HP","1450","0","30.6","1.6","0.6","102","0.0"
"","J&K","2019","505","45.6","22.4","-1.8","86","10.8"
"","Chandigarh","380","0","7.2","7.9","-0.6","14","0.0"
"WR","Chhattisgarh","3191","0","73.1","27.2","-1.7","330","0.0"
"","Gujarat","15436","0","339.0","72.6","5.0","733","0.0"
"","MP","7471","0","167.2","78.8","0.0","403","0.0"
"","Maharashtra","17130","0","380.3","101.9","0.3","523","0.1"
"","Goa","541","0","10.0","11.0","-1.5","66","0.0"
"","DD","320","0","7.1","6.8","0.3","40","0.0"
"","DNH","760","0","17.8","18.0","-0.1","42","0.0"
"","Essar steel","274","0","5.1","4.6","0.5","351","0.0"
"SR","Andhra Pradesh","8089","0","171.9","6.2","-0.5","460","0.0"
"","Telangana","6824","0","145.5","52.7","-0.4","356","0.0"
"","Karnataka","9829","0","192.6","62.7","0.6","600","0.0"
"","Kerala","3802","0","77.1","60.7","2.4","241","0.2"
"","Tamil Nadu","15354","0","339.7","151.4","0.8","684","0.0"
"","Pondy","395","0","8.7","8.8","-0.1","61","0.0"
"ER","Bihar","4903","0","92.6","91.0","-0.6","50","0.0"
"","DVC","3001","0","63.2","-46.6","-0.5","75","0.0"
"","Jharkhand","1000","0","20.2","15.4","-0.5","30","0.0"
"","Odisha","3800","0","74.6","21.1","0.7","400","0.0"
"","West Bengal","8098","0","164.7","55.1","-1.6","200","0.0"
"","Sikkim","93","0","1.2","1.4","-0.2","20","0.0"
"NER","Arunachal Pradesh","130","1","2.2","2.6","-0.4","74","0.0"
"","Assam","1762","109","31.7","26.7","0.5","158","0.7"
"","Manipur","174","3","2.6","2.5","0.2","32","0.0"
"","Meghalaya","339","0","6.0","1.8","-0.1","63","0.0"
"","Mizoram","90","1","1.7","1.5","0.0","5","0.0"
"","Nagaland","126","3","2.2","2.3","-0.3","14","0.0"
"","Tripura","262","4","4.8","4.0","-0.8","34","0.0"
