"","NR","WR","SR","ER","NER"
"Schedule(MU)","105.6","-91.6","33.9","-53.7","6.0"
"Actual(MU)","113.3","-101.7","38.4","-59.1","7.6"
"O/D/U/D(MU)","7.7","-10.1","4.5","-5.4","1.6"
