"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4994","0","94.3","51.8","0.8","178"
"","Haryana","5705","0","103.1","48.7","-1.9","154"
"","Rajasthan","9644","0","203.5","68.0","1.1","428"
"","Delhi","3113","0","57.6","39.4","-2.0","171"
"","UP","9125","2820","222.3","91.6","-1.2","324"
"","Uttarakhand","1663","80","32.1","22.9","0.9","165"
"","HP","1322","0","24.4","17.6","0.5","109"
"","J&K","1960","0","39.2","28.5","3.1","491"
"","Chandigarh","183","0","3.3","3.3","0.0","18"
"WR","Chhattisgarh","3003","18","64.4","11.0","0.9","341"
"","Gujarat","12964","0","293.1","62.9","-0.2","467"
"","MP","9156","0","202.8","128.1","-1.0","978"
"","Maharashtra","19154","527","409.9","121.2","-0.8","481"
"","Goa","412","0","8.1","7.8","-0.1","59"
"","DD","270","0","6.1","6.1","0.0","18"
"","DNH","623","0","15.7","14.1","1.6","23"
"","Essar steel","430","0","8.6","9.0","-0.4","92"
"SR","Andhra Pradesh","5544","300","120.4","29.8","1.3","348"
"","Telangana","5321","200","117.3","65.4","2.1","200"
"","Karnataka","7391","300","152.6","18.5","1.1","379"
"","Kerala","3114","450","59.0","32.4","2.2","289"
"","Tamil Nadu","10422","795","225.4","76.0","0.6","337"
"","Pondy","289","0","5.7","5.6","0.0","37"
"ER","Bihar","2611","200","49.9","48.3","0.2","120"
"","DVC","2570","80","57.7","-14.6","1.5","180"
"","Jharkhand","984","0","22.4","12.7","-0.2","60"
"","Odisha","3510","0","68.4","24.0","4.1","430"
"","West Bengal","6581","0","116.5","20.7","2.0","240"
"","Sikkim","93","0","1.4","1.3","0.1","28"
"NER","Arunachal Pradesh","107","1","1.8","1.5","0.3","40"
"","Assam","1191","64","21.3","14.2","2.1","202"
"","Manipur","138","1","2.3","2.2","0.1","48"
"","Meghalaya","285","5","4.4","4.1","-0.7","31"
"","Mizoram","74","1","1.2","1.1","0.1","24"
"","Nagaland","107","3","2.1","1.3","0.3","36"
"","Tripura","200","2","2.6","0.8","-0.4","45"
