"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5118","0","96.3","45.0","-0.3","105"
"","Haryana","6537","0","117.5","47.8","-1.3","141"
"","Rajasthan","9728","0","209.4","77.3","5.2","525"
"","Delhi","4106","0","70.7","40.5","0.4","266"
"","UP","9215","4795","226.8","81.1","1.5","293"
"","Uttarakhand","1799","35","35.4","27.3","1.3","134"
"","HP","1396","0","26.3","21.1","1.2","180"
"","J&K","1946","343","43.2","33.7","5.2","378"
"","Chandigarh","238","0","4.2","3.8","0.3","26"
"WR","Chhattisgarh","3045","18","66.1","17.3","1.4","245"
"","Gujarat","11699","0","255.7","54.3","-0.5","200"
"","MP","7384","0","146.5","77.7","-1.1","354"
"","Maharashtra","17276","63","358.6","97.8","0.1","470"
"","Goa","383","0","7.8","7.5","-0.3","45"
"","DD","249","0","5.6","5.8","-0.2","20"
"","DNH","651","0","15.2","15.3","0.2","49"
"","Essar steel","352","0","7.5","7.3","0.2","58"
"SR","Andhra Pradesh","6256","100","138.0","22.0","1.7","364"
"","Telangana","6329","300","131.9","72.7","4.5","300"
"","Karnataka","8310","600","179.8","30.9","2.1","441"
"","Kerala","3401","0","61.3","43.8","2.6","205"
"","Tamil Nadu","12149","786","256.2","96.4","0.4","690"
"","Pondy","312","0","6.2","6.2","0.1","23"
"ER","Bihar","2449","0","49.1","45.9","-1.7","240"
"","DVC","2433","0","55.5","-22.3","0.1","220"
"","Jharkhand","878","100","19.2","13.0","1.0","160"
"","Odisha","3256","0","60.4","20.1","3.1","280"
"","West Bengal","6175","25","109.3","19.4","4.0","320"
"","Sikkim","108","0","1.7","1.0","0.7","25"
"NER","Arunachal Pradesh","108","7","1.7","1.4","0.2","36"
"","Assam","1179","77","20.4","13.6","1.9","202"
"","Manipur","135","5","2.4","2.2","0.1","55"
"","Meghalaya","332","2","6.1","5.1","-0.3","35"
"","Mizoram","83","1","1.2","1.0","0.2","22"
"","Nagaland","118","2","1.7","1.6","-0.2","23"
"","Tripura","195","7","2.6","0.4","-0.1","51"
