"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","5.50","14.60","31.09","51.24","42.70","6.10"
"SR GRID","0.00","5.50","14.60","31.09","51.24","42.70","6.10"
