"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","43358","43113","38701","17645","2043","144860"
"Peak Shortage (MW)","1805","0","125","300","291","2521"
"Energy Met (MU)","978","1046","941","401","30","3395"
"Hydro Gen(MU)","140","36","63","28","9","276"
"Wind Gen(MU)","4","31","16","----------","----------","52"
