"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.21","0.47","6.74","7.42","67.16","25.42"
"SR GRID","0.00","0.21","0.47","6.74","7.42","67.16","25.42"
