"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","150.1","-188.7","118.6","-84.2","4.5","0.3"
"Actual(MU)","138.8","-190.4","110.9","-74.0","3.9","-10.7"
"O/D/U/D(MU)","-11.3","-1.7","-7.7","10.2","-0.6","-11.0"
