"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","12166","0","270.0","150.1","-1.5","26","0.0"
"","Haryana","9206","0","199.5","157.6","0.3","268","0.0"
"","Rajasthan","9097","0","201.3","49.4","0.9","455","0.0"
"","Delhi","6192","0","119.6","99.7","-0.5","179","0.0"
"","UP","18607","0","377.9","180.4","-0.1","557","3.0"
"","Uttarakhand","1893","0","42.2","13.9","0.6","202","0.0"
"","HP","1176","0","25.0","-2.6","-1.2","130","1.5"
"","J&K","2144","536","43.0","19.9","1.5","348","10.2"
"","Chandigarh","298","0","5.6","6.6","-1.0","0","0.0"
"WR","Chhattisgarh","3494","0","79.0","21.3","-0.5","419","0.0"
"","Gujarat","13331","0","305.1","68.8","4.8","655","0.0"
"","MP","7209","0","157.1","64.3","-0.1","525","0.0"
"","Maharashtra","16561","0","367.1","87.5","3.3","804","0.0"
"","Goa","541","0","10.5","9.6","0.3","55","0.0"
"","DD","326","0","6.7","6.5","0.2","39","0.0"
"","DNH","771","0","17.3","17.5","-0.2","53","0.0"
"","Essar steel","374","0","6.7","6.7","0.0","304","0.0"
"SR","Andhra Pradesh","8103","0","175.1","2.2","0.7","662","0.0"
"","Telangana","6863","0","147.3","57.6","0.7","600","0.0"
"","Karnataka","8902","0","172.9","49.0","-2.0","471","0.0"
"","Kerala","3379","0","65.4","51.7","3.2","358","0.0"
"","Tamil Nadu","13642","0","317.2","137.0","0.6","798","0.0"
"","Pondy","423","0","8.7","8.8","-0.1","48","0.0"
"ER","Bihar","4914","0","83.7","78.1","2.0","150","0.0"
"","DVC","3058","0","65.3","-37.4","1.0","300","0.0"
"","Jharkhand","1016","0","21.5","13.5","-1.5","100","0.0"
"","Odisha","3877","0","80.6","30.9","1.3","250","0.0"
"","West Bengal","7648","0","144.9","43.6","0.0","350","0.0"
"","Sikkim","72","0","0.8","1.1","-0.2","20","0.0"
"NER","Arunachal Pradesh","125","2","2.2","2.9","-0.7","66","0.0"
"","Assam","1523","194","26.8","20.8","1.4","153","3.0"
"","Manipur","157","3","2.4","2.4","0.0","25","0.0"
"","Meghalaya","317","0","5.9","2.9","-0.6","153","0.0"
"","Mizoram","76","2","1.4","1.5","-0.3","9","0.0"
"","Nagaland","118","2","2.1","2.2","-0.4","71","0.0"
"","Tripura","253","0","4.3","3.6","-0.3","53","0.0"
