"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.06","4.88","4.94","70.46","24.59"
"SR GRID","0.00","0.00","0.06","4.88","4.94","70.46","B. Frequency Profile (%)24.59"
