"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","174.8","-185.3","71.7","-64.3","-10.0","-13.1"
"Actual(MU)","182.0","-186.4","60.8","-65.0","-9.4","-18.0"
"O/D/U/D(MU)","7.2","-1.1","-10.9","-0.7","0.6","-4.9"
