"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6098","0","135.1","69.2","1.1","236"
"","Haryana","6146","0","118.4","109.0","0.3","329"
"","Rajasthan","9347","0","204.8","50.7","0.2","337"
"","Delhi","4903","5","89.8","82.2","-1.1","179"
"","UP","11990","880","258.3","149.2","4.9","746"
"","Uttarakhand","1774","75","38.4","21.4","3.0","278"
"","HP","1266","0","26.4","9.2","2.1","272"
"","J&K","1957","489","38.1","14.6","4.1","427"
"","Chandigarh","278","0","5.6","5.5","0.3","32"
"WR","Chhattisgarh","3138","0","76.7","22.4","1.8","288"
"","Gujarat","14514","0","318.6","55.7","1.8","578"
"","MP","7367","0","158.5","102.3","-3.4","496"
"","Maharashtra","19913","0","440.3","140.0","-3.3","673"
"","Goa","472","0","10.3","8.5","1.4","92"
"","DD","318","0","7.0","6.4","0.6","65"
"","DNH","718","0","16.3","16.7","-0.4","21"
"","Essar steel","462","0","9.6","9.3","0.3","234"
"SR","Andhra Pradesh","6767","0","148.1","6.6","2.7","669"
"","Telangana","6047","0","137.1","86.6","-1.5","360"
"","Karnataka","8020","0","175.9","63.6","0.5","625"
"","Kerala","3310","0","63.8","52.1","1.4","212"
"","Tamil Nadu","13324","0","314.3","121.4","1.9","523"
"","Pondy","349","0","7.4","7.7","-0.3","24"
"ER","Bihar","3345","300","68.1","60.9","2.6","558"
"","DVC","2804","0","62.5","-30.3","-1.3","418"
"","Jharkhand","1056","0","18.3","12.7","0.3","307"
"","Odisha","3859","0","77.8","26.9","0.5","279"
"","West Bengal","7495","0","144.0","34.1","-1.3","505"
"","Sikkim","95","0","1.4","1.5","-0.1","66"
"NER","Arunachal Pradesh","102","2","1.7","2.0","-0.2","56"
"","Assam","1391","110","23.0","17.3","1.6","259"
"","Manipur","139","2","2.0","1.6","0.4","49"
"","Meghalaya","262","0","5.1","0.2","0.3","122"
"","Mizoram","72","4","1.3","1.1","0.2","23"
"","Nagaland","101","7","1.4","1.7","-0.4","37"
"","Tripura","226","3","3.6","3.2","0.4","62"
