"","NR","WR","SR","ER","NER"
"Schedule(MU)","106.1","-80.8","42.6","-72.4","5.2"
"Actual(MU)","109.5","-95.8","43.1","-67.1","5.9"
"O/D/U/D(MU)","3.4","-15.0","0.5","5.3","0.7"
