"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","20.75","31.80","33.07","85.66","12.50","1.84"
"SR GRID","0.00","20.75","31.80","33.07","85.66","12.50","B. Frequency Profile (%)1.84"
