"Share of RES in total generation (%)","5.22","2.73","16.20","0.18","0.08","5.89"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","27.65","7.00","28.57","14.81","32.43","18.18"
