"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","2.05","16.06","18.11","68.89","13.00"
"SR GRID","0.00","0.00","2.05","16.06","18.11","68.89","13.00"
