"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.34","7.43","8.77","68.69","22.53"
"SR GRID","0.00","0.00","1.34","7.43","8.77","68.69","22.53"
