"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","3.10","12.50","25.45","41.10","51.33","7.51"
"SR GRID","0.00","3.10","12.50","25.45","41.10","51.33","B. Frequency Profile (%)7.51"
