"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9037","0","183.2","110.9","-2.6","259"
"","Haryana","8453","0","168.9","137.0","-3.5","103"
"","Rajasthan","8808","0","187.8","61.3","1.5","500"
"","Delhi","5616","0","115.5","96.9","-1.5","244"
"","UP","13502","0","283.5","146.2","2.5","652"
"","Uttarakhand","1715","75","36.2","21.1","0.2","54"
"","HP","1204","0","24.7","2.8","0.3","144"
"","J&K","1554","388","27.6","14.6","-4.0","155"
"","Chandigarh","315","0","6.1","6.3","-0.2","30"
"WR","Chhattisgarh","3122","0","69.3","22.5","-0.1","379"
"","Gujarat","11909","8","272.6","45.0","-3.2","446"
"","MP","5601","0","115.5","73.8","-2.7","348"
"","Maharashtra","15600","0","340.0","74.9","-1.2","772"
"","Goa","398","0","8.4","7.3","0.4","67"
"","DD","304","0","6.9","6.6","0.2","29"
"","DNH","699","0","16.1","16.3","-0.2","22"
"","Essar steel","628","0","11.1","10.0","1.1","241"
"SR","Andhra Pradesh","6275","0","141.5","27.6","1.5","597"
"","Telangana","5616","0","124.2","66.3","1.0","315"
"","Karnataka","7168","0","148.1","61.9","4.0","493"
"","Kerala","2929","0","57.3","41.7","2.3","233"
"","Tamil Nadu","14130","0","311.6","115.4","0.4","690"
"","Pondy","328","0","7.4","7.5","-0.1","31"
"ER","Bihar","3463","50","63.3","62.2","-1.2","230"
"","DVC","2704","0","62.7","-28.3","1.5","169"
"","Jharkhand","1011","0","19.0","15.1","-1.3","82"
"","Odisha","3847","0","75.2","24.3","0.2","320"
"","West Bengal","7211","0","136.8","30.9","1.0","240"
"","Sikkim","59","0","0.9","-0.2","1.1","62"
"NER","Arunachal Pradesh","114","0","1.7","2.3","-0.6","5"
"","Assam","1456","90","28.6","19.9","3.0","250"
"","Manipur","124","6","1.7","2.1","-0.4","38"
"","Meghalaya","291","0","5.5","0.0","1.0","105"
"","Mizoram","70","4","1.2","1.0","0.2","35"
"","Nagaland","102","4","1.5","1.7","-0.2","1"
"","Tripura","233","0","3.7","3.3","0.1","119"
