"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","130.2","-136.9","92.8","-80.2","-4.0","2.0"
"Actual(MU)","114.5","-131.3","100.5","-80.1","-6.5","-2.9"
"O/D/U/D(MU)","-15.7","5.6","7.7","0.0","-2.5","-4.9"
