"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","197.7","-221.8","44.3","-25.2","4.8","-0.2"
"Actual(MU)","175.3","-230.4","62.9","-13.4","5.6","0.0"
"O/D/U/D(MU)","-22.4","-8.6","18.7","11.7","0.8","0.2"
