"Share of RES in total generation (%)","4.75","4.10","14.56","0.39","0.11","6.03"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","28.73","12.09","38.15","20.91","29.86","23.52"
