"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","46268","47440","41363","17169","2439","154679"
"Peak Shortage (MW)","1371","0","0","342","35","1748"
"Energy Met (MU)","966","1118","921","359","42","3407"
"Hydro Gen (MU)","110","29","71","25","8","242"
"Wind Gen (MU)","9","17","64","----------","----------","90"
"Solar Gen (MU)*","12.46","18.91","75.84","0.64","0.04","108"
"Energy Shortage (MU)","19.8","0.1","0.0","1.0","0.2","21.1"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","46849","54622","43721","18126","2428","160844"
"","18:31","09:42","07:38","19:08","17:58","09:36"
