"Share of RES in total generation (%)","3.90","2.65","16.14","0.36","0.11","5.65"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","28.60","9.31","47.95","15.89","26.98","23.83"
