"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4870","0","93.7","46.3","-1.3","142"
"","Haryana","6124","0","106.0","65.5","0.1","225"
"","Rajasthan","9843","0","204.2","78.8","2.3","291"
"","Delhi","3302","48","58.4","43.8","1.7","310"
"","UP","10090","1620","219.0","111.1","4.0","577"
"","Uttarakhand","1713","0","33.0","24.5","2.0","187"
"","HP","1333","0","23.5","17.4","0.5","194"
"","J&K","1927","482","44.1","31.3","1.1","181"
"","Chandigarh","188","0","3.4","3.3","0.3","25"
"WR","Chhattisgarh","3052","96","65.5","17.6","0.0","264"
"","Gujarat","12028","29","265.2","49.2","-2.1","387"
"","MP","10261","0","219.9","133.2","-3.3","504"
"","Maharashtra","18340","18","393.0","94.8","-1.3","385"
"","Goa","390","0","8.7","6.6","1.7","120"
"","DD","285","0","6.3","6.0","0.4","60"
"","DNH","656","0","14.4","14.5","-0.1","0"
"","Essar steel","334","0","6.6","6.9","-0.3","266"
"SR","Andhra Pradesh","5293","0","107.4","20.1","0.6","556"
"","Telangana","5773","0","124.1","74.4","-0.6","314"
"","Karnataka","7389","800","155.6","27.8","-1.0","516"
"","Kerala","3202","0","61.8","42.1","1.8","313"
"","Tamil Nadu","11014","0","222.8","89.0","3.2","453"
"","Pondy","270","0","5.3","5.6","-0.2","21"
"ER","Bihar","3166","100","64.8","59.3","3.2","200"
"","DVC","2266","0","57.8","-8.7","-0.8","105"
"","Jharkhand","986","0","23.5","11.3","-0.3","180"
"","Odisha","3779","0","63.3","23.3","-1.1","350"
"","West Bengal","6812","0","124.6","26.5","-2.7","170"
"","Sikkim","99","0","1.3","0.9","0.4","50"
"NER","Arunachal Pradesh","110","1","2.0","1.6","0.4","44"
"","Assam","1304","27","21.7","16.2","1.3","187"
"","Manipur","151","3","2.1","2.1","0.0","48"
"","Meghalaya","316","2","5.2","4.4","-0.6","25"
"","Mizoram","83","5","1.3","1.2","0.0","23"
"","Nagaland","106","3","1.8","1.5","0.2","37"
"","Tripura","214","4","4.0","0.8","0.5","43"
