"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","8.14","21.43","31.73","61.33","33.62","5.05"
"SR GRID","0.00","8.14","21.43","31.73","61.33","33.62","B. Frequency Profile (%)5.05"
