"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","177.7","-175.3","72.0","-79.1","3.4","-1.3"
"Actual(MU)","169.0","-180.2","75.1","-69.4","3.9","-1.6"
"O/D/U/D(MU)","-8.7","-4.9","3.1","9.7","0.5","-0.3"
