"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8239","0","182.1","95.0","0.1","204","0.0"
"","Haryana","7125","75","142.2","102.7","1.5","183","7.1"
"","Rajasthan","9147","0","202.0","75.3","2.6","308","5.1"
"","Delhi","4580","0","97.1","85.7","-0.3","120","0.0"
"","UP","15945","300","341.4","155.6","0.0","926","0.0"
"","Uttarakhand","1660","0","36.3","11.9","-0.3","207","0.3"
"","HP","1337","0","19.8","0.9","2.4","350","0.4"
"","J&K","2121","530","42.2","20.8","5.1","454","10.0"
"","Chandigarh","241","0","4.8","4.9","-0.1","30","0.0"
"WR","Chhattisgarh","3928","0","91.0","31.4","1.1","329","0.0"
"","Gujarat","15424","0","341.3","70.7","0.1","448","0.0"
"","MP","8232","0","173.4","96.8","3.2","451","0.0"
"","Maharashtra","19010","0","404.6","123.3","0.9","488","0.0"
"","Goa","405","0","8.9","8.8","-0.3","26","0.0"
"","DD","341","0","7.5","6.5","1.0","65","0.0"
"","DNH","759","0","17.4","16.9","0.5","43","0.0"
"","Essar steel","347","0","6.4","6.3","0.1","183","0.0"
"SR","Andhra Pradesh","7191","0","153.0","53.8","1.8","436","0.0"
"","Telangana","8216","0","177.0","71.7","0.0","481","0.0"
"","Karnataka","7290","0","151.2","54.4","2.1","425","0.0"
"","Kerala","3390","0","68.0","39.3","1.6","211","0.0"
"","Tamil Nadu","13301","0","277.2","128.1","0.2","520","0.0"
"","Pondy","325","0","6.9","7.0","-0.1","55","0.0"
"ER","Bihar","4675","0","91.4","84.7","0.5","225","0.3"
"","DVC","3000","0","66.3","-20.6","0.2","225","0.0"
"","Jharkhand","1157","0","24.1","16.5","1.5","80","0.0"
"","Odisha","4583","0","87.8","37.1","0.6","220","0.0"
"","West Bengal","8488","0","158.7","49.2","0.4","250","0.0"
"","Sikkim","90","0","1.1","1.3","-0.2","10","0.0"
"NER","Arunachal Pradesh","111","1","2.5","2.4","0.1","3","0.0"
"","Assam","1688","108","33.2","23.4","4.6","164","1.0"
"","Manipur","155","1","2.1","2.1","0.0","38","0.0"
"","Meghalaya","267","0","4.9","-1.3","0.0","69","0.0"
"","Mizoram","80","1","1.2","1.2","0.0","12","0.0"
"","Nagaland","114","1","2.1","1.8","0.1","25","0.0"
"","Tripura","282","1","5.1","4.5","0.0","85","0.0"
