"Share of RES in total generation (%)","4.87","6.97","32.12","0.41","0.04","11.39"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","43.61","19.26","55.94","26.20","41.41","36.04"
