"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.50","6.42","6.92","76.24","16.84"
"SR GRID","0.00","0.00","0.50","6.42","6.92","76.24","B. Frequency Profile (%)16.84"
