"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","163.3","-148.0","49.5","-56.1","-8.0","0.8"
"Actual(MU)","174.3","-166.9","48.5","-46.5","-10.3","-0.9"
"O/D/U/D(MU)","11.0","-18.9","-1.0","9.5","-2.3","-1.7"
