"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5258","0","110.2","65.9","0.8","239"
"","Haryana","5607","0","111.7","53.3","-1.3","114"
"","Rajasthan","7143","0","150.5","79.4","-3.0","187"
"","Delhi","3664","0","73.4","55.5","-2.7","59"
"","UP","9685","2170","213.8","83.5","-5.0","295"
"","Uttarakhand","1495","75","29.6","15.9","0.6","176"
"","HP","1227","0","23.7","12.4","1.0","358"
"","J&K","1597","100","31.4","21.9","0.8","196"
"","Chandigarh","199","0","3.7","3.9","-0.2","22"
"WR","Chhattisgarh","2665","19","58.8","7.4","-0.6","431"
"","Gujarat","10835","18","234.4","46.6","-1.0","526"
"","MP","6701","0","133.9","74.3","-2.6","251"
"","Maharashtra","15686","289","347.5","98.4","3.9","477"
"","Goa","405","0","8.5","7.8","0.1","39"
"","DD","267","0","6.0","6.0","0.0","17"
"","DNH","648","0","15.2","14.9","0.3","56"
"","Essar steel","269","0","5.2","5.1","0.1","51"
"SR","Andhra Pradesh","11125","0","253.4","84.1","3.3","346"
"","Karnataka","7491","600","156.2","16.5","0.7","181"
"","Kerala","3016","150","56.1","21.5","1.3","283"
"","Tamil Nadu","10221","1763","232.4","72.8","-3.3","521"
"","Pondy","300","25","6.4","6.2","0.2","34"
"ER","Bihar","2183","100","38.6","38.7","-0.1","282"
"","DVC","2506","400","55.9","-15.7","1.3","400"
"","Jharkhand","920","0","19.8","13.9","-1.9","130"
"","Odisha","3341","0","65.8","12.5","0.6","140"
"","West Bengal","6686","15","120.6","27.8","2.4","180"
"","Sikkim","79","0","1.5","1.1","0.4","35"
"NER","Arunachal Pradesh","108","1","1.4","1.2","0.2","62"
"","Assam","1165","101","22.7","14.2","2.8","206"
"","Manipur","107","3","1.4","2.0","-0.6","23"
"","Meghalaya","247","2","4.3","2.2","-0.2","27"
"","Mizoram","58","2","1.1","0.9","0.0","24"
"","Nagaland","95","3","1.4","1.2","-0.1","20"
"","Tripura","229","1","3.7","1.0","0.1","44"
