"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5443","0","114.3","28.5","0.1","103","0.0"
"","Haryana","6093","0","118.7","70.3","1.0","245","0.0"
"","Rajasthan","11535","0","230.1","66.8","3.3","474","0.0"
"","Delhi","3230","0","62.1","45.6","0.2","195","0.0"
"","UP","13074","0","267.2","113.7","0.4","286","0.0"
"","Uttarakhand","1876","0","35.8","22.7","1.5","172","0.2"
"","HP","1544","0","28.0","19.0","0.2","76","0.0"
"","J&K","2173","543","44.8","36.6","0.4","169","10.3"
"","Chandigarh","179","0","3.2","3.0","0.2","32","0.0"
"WR","Chhattisgarh","3532","0","77.8","8.3","0.4","335","0.0"
"","Gujarat","15291","0","338.7","131.5","2.1","565","0.0"
"","MP","13475","0","271.5","155.0","-1.9","579","0.0"
"","Maharashtra","21703","0","450.5","121.0","-2.6","794","0.0"
"","Goa","480","0","10.4","10.1","0.0","85","0.0"
"","DD","318","0","7.1","6.5","0.6","82","0.0"
"","DNH","684","0","15.1","14.9","0.3","109","0.0"
"","Essar steel","672","0","13.5","13.2","0.2","292","0.0"
"SR","Andhra Pradesh","7553","0","165.8","52.7","1.8","648","0.0"
"","Telangana","8133","0","177.7","83.3","2.0","478","0.0"
"","Karnataka","9599","0","194.8","61.6","1.0","468","0.0"
"","Kerala","3586","0","71.7","54.7","1.8","386","0.0"
"","Tamil Nadu","12776","0","256.0","136.3","0.7","567","0.0"
"","Pondy","323","0","6.4","6.7","-0.3","16","0.0"
"ER","Bihar","4033","0","71.5","68.7","0.2","460","0.0"
"","DVC","2982","0","63.1","-29.2","2.1","396","0.0"
"","Jharkhand","1127","0","24.1","14.8","-1.4","169","0.0"
"","Odisha","4457","150","83.2","36.2","4.1","267","0.5"
"","West Bengal","6414","0","104.8","26.2","1.8","309","0.0"
"","Sikkim","100","0","1.4","2.0","-0.6","18","0.0"
"NER","Arunachal Pradesh","128","4","2.0","2.0","0.0","13","0.0"
"","Assam","1450","28","23.1","18.8","0.2","140","0.4"
"","Manipur","156","4","2.3","2.6","-0.4","14","0.0"
"","Meghalaya","352","2","6.1","4.3","0.0","46","0.0"
"","Mizoram","94","4","1.8","0.6","0.6","7","0.0"
"","Nagaland","131","3","2.2","1.7","0.3","24","0.0"
"","Tripura","220","1","4.1","1.4","0.7","37","0.1"
