"Share of RES in total generation (%)","3.79","9.40","34.96","0.14","0.06","12.55"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","35.59","12.59","46.40","16.07","42.59","27.52"
