"Share of RES in total generation (%)","7.95","9.79","25.40","0.38","0.06","11.37"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","37.54","13.93","35.75","14.98","20.42","24.78"
