"Share of RES in total generation (%)","8.99","6.33","18.60","0.36","0.09","8.93"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","27.98","11.48","34.57","7.53","18.03","20.10"
