"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.20","11.80","13.00","67.80","19.20"
"SR GRID","0.00","0.00","1.20","11.80","13.00","67.80","B. Frequency Profile (%)19.20"
