"Share of RES in total generation (%)","8.91","5.31","16.15","0.21","0.10","8.04"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","26.30","8.98","29.78","7.82","16.83","18.04"
