"Share of RES in total generation (%)","8.74","9.80","25.62","0.39","0.04","11.79"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","46.14","13.72","38.21","22.59","42.19","28.87"
