"Share of RES in total generation (%)","8.61","6.43","13.47","0.12","0.09","7.73"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","27.54","9.65","27.42","6.20","15.04","17.66"
