"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","39681","47084","39308","17149","2368","145590"
"Peak Shortage (MW)","464","0","16","734","81","1295"
"Energy Met (MU)","844","1091","881","326","41","3183"
"Hydro Gen(MU)","112","20","72","43","16","264"
"Wind Gen(MU)","14","46","31","----------","----------","91"
"Solar Gen (MU)*","1.92","13.31","33.50","0.34","0.01","49"
"Energy Shortage (MU)","10.9","0.3","0.0","2.2","0.6","14.0"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","41074","49070","40186","17489","2359","148022"
