"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.16","6.30","6.47","56.89","36.64"
"SR GRID","0.00","0.00","0.16","6.30","6.47","56.89","B. Frequency Profile (%)36.64"
